time,open,high,low,close,High,Low,Mid,Untouched High,Untouched Low,Untouched Mid
2024-08-23T11:45:00+05:30,24842.75,24847.65,24819.3,24839.4,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2024-08-23T12:15:00+05:30,24838.5,24845.5,24831.75,24834.65,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-23T12:45:00+05:30,24834.7,24843.05,24826.35,24839.2,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-23T13:15:00+05:30,24837.9,24839.5,24818.9,24839.45,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2024-08-23T13:45:00+05:30,24838.75,24838.9,24821.45,24831.25,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2024-08-23T14:15:00+05:30,24830.9,24848.85,24824.5,24832.3,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2024-08-23T14:45:00+05:30,24831.45,24838.65,24794.7,24822.7,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2024-08-23T15:15:00+05:30,24822,24841.75,24815.05,24831.85,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2024-08-26T09:15:00+05:30,24917,24983.65,24874.7,24982.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T09:45:00+05:30,24981.85,25017.25,24964.8,25008.35,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T10:15:00+05:30,25008.4,25043.8,24987.6,25007.05,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T10:45:00+05:30,25006.75,25007.35,24971.25,24982.35,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T11:15:00+05:30,24982.15,25020.25,24980,25007.85,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T11:45:00+05:30,25008.1,25014.5,24996.85,25001.05,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T12:15:00+05:30,25001,25034.75,24995.3,25016.15,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T12:45:00+05:30,25016.05,25034.05,25011.95,25026.55,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T13:15:00+05:30,25026,25029.5,25010.25,25012,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T13:45:00+05:30,25012.5,25030.55,25001.65,25009.75,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T14:15:00+05:30,25010.05,25033.2,25009.15,25019.8,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T14:45:00+05:30,25018.15,25029.5,25002.8,25007.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-26T15:15:00+05:30,25009.35,25016.75,25004.6,25011.45,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T09:15:00+05:30,25032.8,25037.7,24973.65,24997,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T09:45:00+05:30,24997.55,25043.65,24986.85,25013.55,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T10:15:00+05:30,25014.55,25030.9,24983.5,25006.65,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T10:45:00+05:30,25006.55,25049.65,25002.65,25037.85,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T11:15:00+05:30,25038.05,25073.1,25033.35,25064.05,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T11:45:00+05:30,25064.65,25065.8,25033.65,25045.6,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T12:15:00+05:30,25045.7,25053.85,25038.55,25051.75,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T12:45:00+05:30,25050.9,25060.2,25040.45,25059.05,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T13:15:00+05:30,25059.2,25066.7,25041.3,25064.45,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T13:45:00+05:30,25064.1,25067.1,25048.8,25052.65,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T14:15:00+05:30,25052,25056.2,25036.35,25042.25,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T14:45:00+05:30,25042.85,25044.3,24998,25024.6,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-27T15:15:00+05:30,25024.25,25027.75,24988.4,24997.05,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-28T09:15:00+05:30,25024.8,25048.15,24964.65,24991.95,No Touch,Touch & Close Above,Touch & Close Below,Touch & Close Below,No Touch,No Touch
2024-08-28T09:45:00+05:30,24991.45,25025.75,24982.7,25010.95,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2024-08-28T10:15:00+05:30,25010.15,25032.2,24993.55,25021.85,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2024-08-28T10:45:00+05:30,25021.25,25040,25009.25,25038.85,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2024-08-28T11:15:00+05:30,25038.55,25110,25037.35,25104.15,Touch & Close Above,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2024-08-28T11:45:00+05:30,25103.2,25114.05,25085,25086.8,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-28T12:15:00+05:30,25086,25110.05,25080.8,25098.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-28T12:45:00+05:30,25097.45,25107.4,25088.25,25101.8,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-28T13:15:00+05:30,25100.95,25114.75,25090.55,25101.35,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-28T13:45:00+05:30,25101.55,25126.5,25098.3,25121.3,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-28T14:15:00+05:30,25121.1,25129.6,25080.55,25088.95,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-28T14:45:00+05:30,25089.25,25096.75,25048.2,25050.45,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-28T15:15:00+05:30,25049.4,25051.35,25032.1,25044.85,No Touch,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2024-08-29T09:15:00+05:30,25040.3,25074.1,25017.5,25063.55,No Touch,No Touch,Touch & Close Above,Touch & Close Below,No Touch,Touch & Close Above
2024-08-29T09:45:00+05:30,25062.35,25117.95,25062.35,25097.4,No Touch,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2024-08-29T10:15:00+05:30,25098,25115.8,25086.55,25095.9,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-29T10:45:00+05:30,25099.1,25104.6,25077.05,25098.05,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-29T11:15:00+05:30,25097.55,25106.5,25082.9,25083.65,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-29T11:45:00+05:30,25083.5,25092,25070.15,25088.05,No Touch,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2024-08-29T12:15:00+05:30,25088.3,25174.55,25084.45,25163,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-29T12:45:00+05:30,25164.7,25170.7,25135.9,25153.45,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-29T13:15:00+05:30,25151.3,25166.75,25120.55,25143,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-29T13:45:00+05:30,25140.75,25157.4,24998.5,25077.05,Touch & Close Below,No Touch,Touch & Close Above,Touch & Close Above,No Touch,Touch & Close Above
2024-08-29T14:15:00+05:30,25078.1,25090.3,25001.65,25024.5,No Touch,No Touch,Touch & Close Below,Touch & Close Below,No Touch,Touch & Close Above
2024-08-29T14:45:00+05:30,25023.55,25192.9,25016.35,25130.05,Touch & Close Above,No Touch,Touch & Close Above,Touch & Close Above,No Touch,Touch & Close Above
2024-08-29T15:15:00+05:30,25129.4,25166.7,25117.7,25156.75,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T09:15:00+05:30,25226.4,25258.8,25205.55,25223,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T09:45:00+05:30,25224.3,25242.45,25199.4,25218.85,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T10:15:00+05:30,25219.6,25235.95,25204.2,25224.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T10:45:00+05:30,25224.75,25246.65,25214.05,25239.1,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T11:15:00+05:30,25238.4,25247.55,25217.75,25225.1,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T11:45:00+05:30,25226.05,25252.6,25224,25246.3,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T12:15:00+05:30,25246.05,25258.15,25236.05,25240.45,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T12:45:00+05:30,25240.55,25245.2,25228.65,25242.25,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T13:15:00+05:30,25242.45,25250.75,25231.15,25242.3,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T13:45:00+05:30,25242.15,25250.05,25235.9,25246.2,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T14:15:00+05:30,25246.05,25263.2,25227.4,25237.85,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T14:45:00+05:30,25238.45,25259.2,25206.8,25242.4,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-08-30T15:15:00+05:30,25242.95,25268.35,25232.25,25247,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T09:15:00+05:30,25333.65,25333.65,25281.75,25310.45,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T09:45:00+05:30,25308.85,25321.6,25281.65,25305.2,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T10:15:00+05:30,25303.35,25310.55,25291.35,25306.65,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T10:45:00+05:30,25307,25320.4,25302.6,25315.4,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T11:15:00+05:30,25315.8,25322,25292.85,25298.2,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T11:45:00+05:30,25298.6,25308.25,25281.8,25300.5,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T12:15:00+05:30,25301.5,25304.1,25273.55,25276.8,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T12:45:00+05:30,25276.85,25278.95,25235.5,25255.7,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T13:15:00+05:30,25255.8,25265,25244.95,25253.5,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T13:45:00+05:30,25253.1,25283.65,25250.55,25275.75,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T14:15:00+05:30,25275.4,25290.35,25258,25273,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T14:45:00+05:30,25273.6,25288.25,25265.6,25280.1,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-02T15:15:00+05:30,25279.6,25289.85,25258.6,25273.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-03T09:15:00+05:30,25303.1,25321.7,25255.1,25269.7,No Touch,No Touch,Touch & Close Below,Touch & Close Above,No Touch,No Touch
2024-09-03T09:45:00+05:30,25270.5,25276.4,25241.2,25265.5,No Touch,No Touch,No Touch,Touch & Close Below,No Touch,No Touch
2024-09-03T10:15:00+05:30,25265.25,25274.55,25244.55,25263,No Touch,No Touch,No Touch,Touch & Close Below,No Touch,No Touch
2024-09-03T10:45:00+05:30,25262.8,25272.25,25242.85,25242.85,No Touch,No Touch,No Touch,Touch & Close Below,No Touch,No Touch
2024-09-03T11:15:00+05:30,25243.85,25264.45,25235.8,25251.95,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-03T11:45:00+05:30,25251.7,25264.35,25244.15,25259.65,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-03T12:15:00+05:30,25259.45,25265.7,25249.5,25261.45,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-03T12:45:00+05:30,25261.55,25284.65,25258.2,25281.65,No Touch,No Touch,Touch & Close Below,Touch & Close Above,No Touch,No Touch
2024-09-03T13:15:00+05:30,25282.7,25298.3,25269.8,25270.55,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2024-09-03T13:45:00+05:30,25270.95,25282,25252.1,25271.9,No Touch,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2024-09-03T14:15:00+05:30,25272.05,25290.6,25262.95,25285.2,No Touch,No Touch,Touch & Close Above,Touch & Close Above,No Touch,No Touch
2024-09-03T14:45:00+05:30,25284.65,25304.1,25270.9,25276.7,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2024-09-03T15:15:00+05:30,25276.3,25285.3,25260.75,25265.9,No Touch,No Touch,Touch & Close Below,Touch & Close Below,No Touch,No Touch
2024-09-04T09:15:00+05:30,25110,25133.1,25083.8,25095.3,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T09:45:00+05:30,25095.1,25158.4,25089.75,25152.45,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T10:15:00+05:30,25152.9,25157.35,25094.65,25107.6,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T10:45:00+05:30,25107.75,25141.3,25104.6,25128.7,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T11:15:00+05:30,25129.2,25144.2,25118,25139.6,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T11:45:00+05:30,25139.9,25140.85,25125.25,25134.15,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T12:15:00+05:30,25134.45,25145.5,25124.95,25136.35,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T12:45:00+05:30,25136.45,25154.3,25130.35,25153.2,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T13:15:00+05:30,25153.3,25192.45,25152.5,25164,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T13:45:00+05:30,25163.65,25180.1,25158.85,25163.65,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T14:15:00+05:30,25164.3,25182.9,25145.75,25180.2,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T14:45:00+05:30,25180.35,25211.8,25167.7,25210.1,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-04T15:15:00+05:30,25209.6,25216,25201.25,25206.35,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-05T09:15:00+05:30,25264.65,25275.45,25187,25208.9,Touch & Close Below,No Touch,No Touch,No Touch,Touch & Close Below,No Touch
2024-09-05T09:45:00+05:30,25209.3,25223.1,25186.95,25207,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-05T10:15:00+05:30,25207.3,25212.8,25151.55,25171.7,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-05T10:45:00+05:30,25171.1,25194.4,25166.7,25193.6,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-05T11:15:00+05:30,25193.35,25198.6,25171.25,25176.3,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-05T11:45:00+05:30,25176.1,25194.75,25168.8,25188.9,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-05T12:15:00+05:30,25188.65,25193.55,25170.6,25185.05,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-05T12:45:00+05:30,25185.95,25195.75,25169.9,25172.8,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-05T13:15:00+05:30,25172.35,25180.7,25161.1,25172.25,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-05T13:45:00+05:30,25172.5,25180.9,25166.65,25173.6,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-05T14:15:00+05:30,25173.15,25177.9,25136.95,25139.7,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2024-09-05T14:45:00+05:30,25141.3,25161.7,25127.75,25152.7,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2024-09-05T15:15:00+05:30,25150.85,25163.55,25141.25,25144.8,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2024-09-06T09:15:00+05:30,25095.9,25168.75,25043.5,25064.3,No Touch,Touch & Close Below,No Touch,No Touch,Touch & Close Below,Touch & Close Below
2024-09-06T09:45:00+05:30,25063.9,25063.9,24879.45,24921.1,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T10:15:00+05:30,24921.9,24950.4,24878.65,24919.15,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T10:45:00+05:30,24920.15,24936.7,24859.6,24867,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T11:15:00+05:30,24866.3,24922.5,24864.15,24920.05,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T11:45:00+05:30,24921.25,24942.4,24913.25,24936.25,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T12:15:00+05:30,24935.85,24960.55,24915.7,24920.2,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T12:45:00+05:30,24920.4,24923.4,24841.85,24862,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T13:15:00+05:30,24861.75,24893.85,24839.4,24882.45,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T13:45:00+05:30,24882.35,24886.95,24856.3,24865.6,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T14:15:00+05:30,24865.15,24871.9,24821.1,24835.8,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T14:45:00+05:30,24835.9,24857.8,24801.3,24853.05,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-06T15:15:00+05:30,24852.1,24878.2,24846.6,24868.5,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2024-09-09T09:15:00+05:30,24825.1,24847.2,24753.15,24829.3,No Touch,Touch & Close Above,No Touch,No Touch,No Touch,No Touch
2024-09-09T09:45:00+05:30,24829.2,24868.45,24809.25,24826.5,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T10:15:00+05:30,24826,24889.5,24818.3,24888.85,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T10:45:00+05:30,24889.65,24916.75,24875.65,24894.15,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T11:15:00+05:30,24894.65,24896.55,24856.25,24877.65,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T11:45:00+05:30,24877.4,24898.4,24846,24851.95,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T12:15:00+05:30,24852.05,24867.3,24834.4,24855.65,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T12:45:00+05:30,24855.7,24884.15,24853.9,24882.15,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T13:15:00+05:30,24881.25,24938.6,24873.35,24901.85,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T13:45:00+05:30,24900.85,24909.9,24880.7,24893.45,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T14:15:00+05:30,24893.85,24910.8,24867.7,24901.65,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T14:45:00+05:30,24902.25,24947.45,24901.1,24940.55,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-09T15:15:00+05:30,24939.75,24957.5,24930.75,24942.25,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T09:15:00+05:30,25011.7,25014.8,24957.6,24967.15,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,Touch & Close Below
2024-09-10T09:45:00+05:30,24967,24969.35,24896.8,24915.05,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T10:15:00+05:30,24915.55,24960.9,24908,24955.75,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T10:45:00+05:30,24954.55,24981.55,24932.35,24981.55,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T11:15:00+05:30,24981.9,25012.05,24974.4,25005.45,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,Touch & Close Above
2024-09-10T11:45:00+05:30,25006.05,25042.25,24997.3,25023,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T12:15:00+05:30,25024.3,25074.55,25016.05,25072.8,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T12:45:00+05:30,25072.55,25106.95,25058.75,25098.55,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T13:15:00+05:30,25097.9,25128,25089,25124.6,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T13:45:00+05:30,25124.65,25130.5,25094.35,25114,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T14:15:00+05:30,25113.9,25122,25063.8,25070,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T14:45:00+05:30,25070.1,25070.55,25014.8,25042.95,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-10T15:15:00+05:30,25042.25,25061.75,25037.9,25052.1,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-11T09:15:00+05:30,25036,25064.9,24981.3,25063.45,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2024-09-11T09:45:00+05:30,25063.7,25073.5,25011.65,25055.95,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2024-09-11T10:15:00+05:30,25055.7,25091.25,25031.6,25086.85,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-11T10:45:00+05:30,25085.95,25089.75,25037.05,25086.05,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-11T11:15:00+05:30,25086.25,25088.2,25035.4,25068.6,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-11T11:45:00+05:30,25066.95,25109.15,25054.95,25093.3,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-11T12:15:00+05:30,25093.7,25113.7,25081.45,25086.05,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-11T12:45:00+05:30,25086.8,25087.45,25045.35,25059.55,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-11T13:15:00+05:30,25058.95,25068.1,25013.65,25021.25,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2024-09-11T13:45:00+05:30,25021.5,25032.25,24935.05,24937.55,No Touch,No Touch,Touch & Close Below,Touch & Close Below,No Touch,No Touch
2024-09-11T14:15:00+05:30,24937.35,24967.2,24923.6,24936.2,No Touch,No Touch,No Touch,Touch & Close Below,No Touch,No Touch
2024-09-11T14:45:00+05:30,24936.45,24938.8,24885.15,24900.65,No Touch,Touch & Close Above,No Touch,No Touch,No Touch,No Touch
2024-09-11T15:15:00+05:30,24901.35,24951.8,24900.8,24951.8,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-12T09:15:00+05:30,25047.75,25072.55,25008.45,25045.75,No Touch,No Touch,No Touch,No Touch,No Touch,Touch & Close Above
2024-09-12T09:45:00+05:30,25045.4,25056.25,24981.9,25017.2,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,Touch & Close Above
2024-09-12T10:15:00+05:30,25019.05,25031.15,24982.85,24996.8,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,Touch & Close Below
2024-09-12T10:45:00+05:30,24997.7,25025.95,24979.6,25008.3,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,Touch & Close Below
2024-09-12T11:15:00+05:30,25007.95,25036.8,24941.45,25013.55,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,Touch & Close Below
2024-09-12T11:45:00+05:30,25010.1,25019.15,24981.05,25011.2,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,Touch & Close Below
2024-09-12T12:15:00+05:30,25010.3,25014.95,24963.75,25003.7,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,Touch & Close Below
2024-09-12T12:45:00+05:30,25002.65,25019.7,24969.95,24996.35,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,Touch & Close Below
2024-09-12T13:15:00+05:30,24994.15,25016,24977.1,24995.05,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,Touch & Close Below
2024-09-12T13:45:00+05:30,24995.4,25230.2,24990.9,25204.7,Touch & Close Above,No Touch,Touch & Close Above,Touch & Close Above,No Touch,Touch & Close Above
2024-09-12T14:15:00+05:30,25204.55,25269.45,25203.8,25258.3,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-12T14:45:00+05:30,25259.25,25433.35,25256.8,25414.95,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-12T15:15:00+05:30,25416.7,25417.25,25310.25,25314.95,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-13T09:15:00+05:30,25430.5,25430.5,25292.45,25339.75,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-13T09:45:00+05:30,25341.45,25354.5,25321.75,25326,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-13T10:15:00+05:30,25327,25377.85,25325.3,25359.05,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-13T10:45:00+05:30,25359.25,25393.8,25353.45,25382.35,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-13T11:15:00+05:30,25381.9,25384.6,25355.25,25364.2,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-13T11:45:00+05:30,25364.55,25379,25359.15,25376.55,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-13T12:15:00+05:30,25375.75,25389.3,25368.45,25379.8,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2024-09-13T12:45:00+05:30,25378.95,25390.65,25370.6,25385.15,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
